<TIME>,<LAST>
073631,68.162000000
073631,68.162000000
073632,68.165000000
073632,68.165000000
073633,68.165000000
073633,68.165000000
073634,68.165000000
073634,68.165000000
073635,68.168000000
073635,68.168000000
073636,68.164000000
073637,68.168000000
073637,68.168000000
073638,68.171000000
073638,68.171000000
073639,68.168000000
073639,68.168000000
073640,68.174000000
073640,68.174000000
073641,68.172000000
073641,68.172000000
073642,68.172000000
073642,68.172000000
073643,68.131000000
073643,68.173000000
073644,68.173000000
073644,68.169000000
073644,68.169000000
073645,68.169000000
073645,68.169000000
073646,68.171000000
073646,68.171000000
073647,68.174000000
073647,68.174000000
073648,68.172000000
073648,68.172000000
073648,68.175000000
073649,68.175000000
073650,68.174000000
073650,68.174000000
073651,68.175000000
073651,68.175000000
073652,68.172000000
073652,68.175000000
073653,68.175000000
073653,68.175000000
073654,68.175000000
073654,68.175000000
073654,68.175000000
073656,68.175000000
073657,68.174000000
073658,68.175000000
073659,68.173400000
073659,68.174000000
073700,68.175000000
073700,68.178000000
073701,68.178000000
073701,68.175000000
073702,68.175000000
073702,68.174000000
073703,68.174000000
073703,68.174000000
073704,68.174000000
073704,68.174000000
073705,68.174000000
073705,68.172000000
073706,68.172000000
073706,68.171000000
073707,68.171000000
073707,68.173000000
073708,68.173000000
073708,68.172000000
073709,68.172000000
073709,68.171000000
073710,68.171000000
073710,68.176000000
073710,68.173000000
073711,68.173000000
073711,68.175000000
073712,68.175000000
073712,68.174000000
073713,68.174000000
073713,68.134000000
073713,68.172000000
073714,68.172000000
073714,68.172000000
073715,68.172000000
073715,68.171000000
073716,68.171000000
073716,68.172000000
073717,68.172000000
073717,68.173000000
073718,68.173000000
073718,68.172000000
073719,68.172000000
073719,68.171000000
073720,68.171000000
073720,68.172000000
073721,68.172000000
073721,68.174000000
073722,68.174000000
073722,68.168000000
073722,68.169000000
073722,68.169000000
073723,68.169000000
073723,68.169000000
073724,68.166000000
073725,68.166000000
073725,68.164000000
073725,68.164000000
073726,68.169000000
073726,68.169000000
073727,68.167000000
073727,68.167000000
073728,68.167000000
073728,68.167000000
073729,68.168000000
073729,68.168000000
073730,68.167000000
073731,68.166000000
073731,68.167000000
073731,68.167000000
073732,68.166900000
073732,68.167000000
073732,68.167000000
073733,68.166000000
073733,68.166000000
073734,68.166000000
073734,68.162000000
073735,68.167000000
073736,68.167000000
073737,68.167000000
073737,68.169000000
073738,68.169000000
073738,68.169000000
073739,68.166000000
073739,68.166000000
073740,68.166000000
073740,68.166000000
073741,68.166000000
073741,68.166000000
073742,68.169000000
073742,68.169000000
073743,68.130000000
073743,68.169000000
073743,68.169000000
073744,68.169000000
073744,68.168000000
073745,68.168000000
073746,68.172000000
073746,68.172000000
073747,68.169000000
073747,68.169000000
073748,68.166000000
073748,68.166000000
073748,68.166000000
073749,68.166000000
073749,68.166000000
073750,68.166000000
073750,68.166000000
073751,68.166000000
073751,68.164000000
073752,68.163000000
073752,68.165000000
073753,68.165000000
073754,68.165000000
073754,68.163000000
073755,68.163000000
073755,68.163000000
073756,68.163000000
073756,68.165000000
073757,68.165000000
073757,68.166000000
073758,68.166000000
073758,68.166000000
073758,68.166000000
073759,68.163000000
073759,68.163000000
073800,68.165000000
073800,68.165000000
073801,68.165000000
073801,68.165000000
073802,68.166000000
073802,68.166000000
073803,68.164000000
073803,68.164000000
073803,68.163900000
073804,68.161000000
073804,68.161000000
073805,68.165000000
073805,68.165000000
073806,68.165000000
073806,68.165000000
073807,68.164000000
073807,68.164000000
073808,68.164000000
073808,68.164000000
073809,68.162000000
073809,68.162000000
073810,68.162000000
073810,68.162000000
073811,68.162000000
073811,68.162000000
073811,68.161000000
073812,68.161000000
073812,68.161000000
073813,68.124000000
073813,68.161000000
073813,68.158000000
073814,68.154000000
073814,68.154000000
073815,68.149000000
073815,68.156000000
073815,68.156000000
073816,68.153000000
073816,68.153000000
073817,68.157000000
073817,68.157000000
073818,68.157000000
073818,68.157000000
073819,68.157000000
073819,68.152000000
073820,68.152000000
073821,68.157000000
073822,68.154000000
073822,68.157000000
073823,68.155000000
073824,68.162000000
073824,68.162000000
073825,68.157000000
073825,68.157000000
073825,68.162000000
073826,68.162000000
073826,68.159000000
073827,68.159000000
073827,68.159000000
073828,68.159000000
073828,68.158000000
073829,68.158000000
073829,68.158000000
073830,68.158000000
073830,68.159000000
073831,68.159000000
073831,68.159000000
073832,68.159000000
073832,68.158000000
073833,68.158000000
073833,68.158000000
073834,68.158000000
073834,68.159000000
073835,68.159000000
073835,68.162000000
073836,68.161400000
073836,68.162000000
073837,68.162000000
073837,68.162000000
073838,68.162000000
073838,68.159000000
073839,68.159000000
073839,68.159000000
073840,68.159000000
073840,68.165000000
073840,68.165000000
073841,68.165000000
073841,68.162000000
073842,68.162000000
073842,68.162000000
073843,68.162000000
073843,68.124000000
073843,68.161000000
073844,68.161000000
073844,68.161000000
073845,68.159000000
073846,68.159000000
073846,68.159000000
073847,68.159000000
073847,68.159000000
073848,68.159000000
073848,68.159000000
073849,68.159000000
073849,68.159000000
073850,68.159000000
073850,68.159000000
073851,68.161000000
073851,68.161000000
073851,68.162000000
073852,68.162000000
073852,68.162000000
073853,68.162000000
073853,68.162000000
073854,68.163000000
073855,68.163000000
073855,68.160000000
073855,68.160000000
073856,68.162000000
073856,68.162000000
073857,68.165000000
073857,68.165000000
073858,68.162000000
073858,68.162000000
073859,68.166000000
073859,68.166000000
073900,68.162000000
073900,68.162000000
073901,68.162000000
073901,68.162000000
073902,68.163000000
073902,68.163000000
073903,68.163000000
073903,68.163000000
073904,68.163000000
073904,68.163000000
073905,68.157000000
073905,68.157000000
073906,68.157000000
073906,68.157000000
073907,68.160000000
073907,68.160900000
073908,68.160000000
073909,68.159000000
073910,68.159000000
073911,68.159000000
073912,68.160000000
073913,68.160000000
073913,68.120000000
073914,68.160000000
073915,68.160000000
073916,68.160000000
073916,68.165000000
073917,68.165000000
073917,68.165000000
073918,68.165000000
073918,68.167000000
073919,68.167000000
073919,68.163000000
073920,68.163000000
073920,68.163000000
073921,68.163000000
073921,68.164000000
073922,68.161000000
073922,68.164000000
073922,68.163000000
073923,68.163000000
073923,68.163000000
073924,68.163000000
073924,68.163000000
073925,68.163000000
073925,68.163000000
073926,68.163000000
073926,68.163000000
073927,68.163000000
073927,68.164000000
073928,68.164000000
073928,68.163000000
073929,68.163000000
073929,68.163000000
073930,68.163000000
073930,68.163000000
073931,68.163000000
073931,68.163000000
073932,68.163000000
073932,68.163000000
073933,68.163000000
073933,68.163000000
073934,68.163000000
073934,68.164000000
073935,68.164000000
073935,68.164000000
073936,68.164000000
073936,68.165000000
073937,68.165000000
073937,68.165000000
073938,68.164000000
073938,68.166000000
073939,68.164000000
073939,68.165000000
073940,68.165000000
073940,68.165000000
073941,68.165000000
073941,68.165000000
073942,68.165000000
073943,68.165000000
073943,68.165000000
073943,68.125000000
073944,68.165000000
073944,68.165000000
073945,68.165000000
073945,68.165000000
073946,68.165000000
073946,68.168000000
073947,68.168000000
073947,68.168000000
073948,68.168000000
073948,68.167000000
073949,68.167000000
073949,68.159000000
073950,68.159000000
073950,68.161000000
073951,68.161000000
073951,68.165000000
073952,68.168000000
073952,68.162000000
073953,68.162000000
073953,68.166000000
073954,68.166000000
073954,68.164000000
073955,68.164000000
073955,68.175000000
073956,68.175000000
073956,68.174000000
073957,68.174000000
073957,68.171000000
073958,68.171000000
073958,68.171000000
073959,68.171000000
073959,68.171000000
074000,68.171000000
074000,68.176000000
074001,68.171000000
074001,68.172000000
074002,68.172000000
074002,68.174000000
074003,68.174000000
074003,68.174000000
074004,68.177000000
074004,68.177000000
074005,68.172000000
074005,68.172000000
074005,68.168000000
074006,68.166000000
074006,68.175000000
074007,68.167000000
074007,68.169000000
074008,68.173000000
074008,68.173000000
074009,68.172000000
074009,68.172000000
074010,68.171000000
074011,68.173000000
074011,68.169000000
074012,68.167000000
074013,68.167000000
074013,68.170300000
074014,68.168000000
074014,68.168000000
074014,68.132000000
074015,68.166000000
074015,68.166000000
074016,68.167000000
074016,68.167000000
074017,68.167000000
074017,68.167000000
074018,68.166000000
074018,68.166000000
074019,68.165000000
074019,68.165000000
074019,68.164000000
074020,68.164000000
074021,68.159000000
074021,68.159000000
074022,68.159000000
074022,68.168000000
074022,68.158000000
074023,68.158000000
074024,68.159000000
074024,68.159000000
074025,68.159000000
074025,68.159000000
074026,68.159000000
074026,68.159000000
074027,68.159000000
074027,68.159000000
074028,68.159000000
074028,68.159000000
074029,68.159000000
074029,68.159000000
074030,68.158000000
074030,68.158000000
074031,68.158000000
074031,68.158000000
074032,68.159000000
074032,68.159000000
074033,68.159000000
074033,68.159000000
074034,68.159000000
074034,68.159000000
074035,68.159000000
074035,68.159000000
074036,68.159000000
074036,68.159000000
074037,68.161000000
074037,68.161000000
074038,68.160000000
074038,68.160000000
074039,68.160000000
074039,68.160000000
074040,68.160000000
074040,68.160000000
074041,68.160000000
074041,68.160000000
074042,68.160000000
074042,68.160000000
074043,68.160000000
074043,68.160000000
074044,68.160000000
074044,68.160000000
074044,68.130000000
074044,68.171200000
074045,68.161000000
074045,68.161000000
074046,68.162000000
074046,68.162000000
074047,68.162000000
074047,68.162000000
074048,68.163000000
074048,68.163000000
074049,68.163000000
074049,68.165000000
074049,68.158000000
074050,68.158000000
074050,68.166000000
074050,68.166000000
074051,68.160000000
074051,68.160000000
074051,68.168000000
074052,68.176000000
074052,68.168000000
074052,68.169000000
074053,68.169000000
074053,68.171000000
074054,68.171000000
074054,68.175000000
074055,68.175000000
074055,68.175000000
074056,68.175000000
074057,68.175000000
074057,68.180000000
074058,68.180000000
074059,68.180000000
074059,68.180000000
074100,68.173000000
074101,68.173000000
074101,68.172000000
074102,68.172000000
074102,68.171000000
074103,68.171000000
074104,68.171000000
074104,68.178000000
074105,68.178000000
074105,68.178000000
074106,68.178000000
074107,68.178000000
074108,68.178000000
074108,68.174000000
074108,68.174000000
074109,68.177000000
074109,68.177000000
074110,68.174000000
074110,68.174000000
074110,68.168000000
074111,68.168000000
074112,68.171000000
074112,68.171000000
074113,68.172000000
074113,68.169000000
074114,68.142000000
074114,68.169000000
074114,68.170000000
074115,68.176000000
074115,68.176000000
074116,68.179000000
074117,68.184000000
074117,68.184000000
074118,68.181000000
074118,68.181000000
074118,68.188300000
074119,68.184000000
074119,68.184000000
074120,68.184000000
074120,68.184000000
074121,68.181000000
074121,68.181000000
074122,68.190000000
074122,68.181000000
074122,68.181000000
074123,68.181000000
074123,68.181000000
074124,68.181000000
074124,68.181000000
074125,68.183000000
074125,68.183000000
074126,68.183000000
074126,68.183000000
074127,68.185000000
074127,68.188000000
074128,68.191000000
074128,68.191000000
074129,68.193000000
074129,68.193000000
074130,68.193000000
074130,68.193000000
074131,68.193000000
074131,68.193000000
074132,68.195000000
074132,68.195000000
074133,68.194000000
074133,68.194000000
074134,68.193000000
074134,68.193000000
074135,68.194000000
074135,68.194000000
074135,68.199000000
074136,68.199000000
074136,68.200000000
074137,68.200000000
074137,68.199000000
074138,68.199000000
074138,68.199000000
074139,68.199000000
074139,68.198000000
074141,68.198000000
074141,68.199000000
074142,68.199000000
074142,68.199000000
074143,68.199000000
074143,68.199000000
074144,68.156000000
074144,68.198000000
074144,68.198000000
074145,68.197000000
074145,68.197000000
074146,68.197000000
074146,68.197000000
074147,68.196000000
074147,68.196000000
074148,68.193000000
074148,68.193000000
074149,68.195000000
074149,68.195000000
074150,68.197000000
074151,68.197000000
074151,68.199000000
074151,68.199000000
074152,68.197000000
074152,68.198000000
074152,68.198000000
074152,68.199500000
074153,68.197000000
074153,68.197000000
074154,68.195000000
074154,68.195000000
074155,68.195000000
074155,68.195000000
074156,68.195000000
074156,68.198000000
074158,68.197000000
074159,68.196000000
074200,68.195000000
074201,68.196000000
074202,68.196000000
074203,68.196000000
074204,68.194000000
074205,68.193000000
074206,68.193000000
074206,68.196000000
074207,68.196000000
074207,68.196000000
074208,68.196000000
074208,68.193000000
074209,68.193000000
074209,68.193000000
074210,68.193000000
074210,68.194000000
074210,68.194000000
074211,68.194000000
074211,68.194000000
074212,68.194000000
074212,68.194000000
074213,68.194000000
074213,68.194000000
074214,68.194000000
074214,68.155000000
074214,68.194000000
074215,68.198000000
074216,68.193000000
074216,68.193000000
074217,68.193000000
074217,68.193000000
074218,68.193000000
074218,68.196000000
074218,68.196000000
074218,68.186000000
074219,68.186000000
074219,68.187000000
074220,68.187000000
074221,68.187000000
